Combined_Key,Last_Update,Confirmed,Deaths
"Dundy, Nebraska, US",2022-04-21 04:20:46,348,6
"Fillmore, Nebraska, US",2022-04-21 04:20:46,1153,12
"Franklin, Nebraska, US",2022-04-21 04:20:46,420,12
"Frontier, Nebraska, US",2022-04-21 04:20:46,543,3
"Furnas, Nebraska, US",2022-04-21 04:20:46,1120,8
"Gage, Nebraska, US",2022-04-21 04:20:46,3590,44
"Garden, Nebraska, US",2022-04-21 04:20:46,371,0
"Garfield, Nebraska, US",2022-04-21 04:20:46,397,2
"Gosper, Nebraska, US",2022-04-21 04:20:46,373,7
"Grant, Nebraska, US",2022-04-21 04:20:46,106,5
"Greeley, Nebraska, US",2022-04-21 04:20:46,411,2
"Hall, Nebraska, US",2022-04-21 04:20:46,16533,140
"Hamilton, Nebraska, US",2022-04-21 04:20:46,2251,24
"Harlan, Nebraska, US",2022-04-21 04:20:46,378,3
"Hayes, Nebraska, US",2022-04-21 04:20:46,106,0
"Hitchcock, Nebraska, US",2022-04-21 04:20:46,531,8
"Holt, Nebraska, US",2022-04-21 04:20:46,2157,20
"Hooker, Nebraska, US",2022-04-21 04:20:46,113,5
"Howard, Nebraska, US",2022-04-21 04:20:46,1188,15
"Jefferson, Nebraska, US",2022-04-21 04:20:46,1210,7
"Johnson, Nebraska, US",2022-04-21 04:20:46,869,9
"Kearney, Nebraska, US",2022-04-21 04:20:46,1180,9
"Keith, Nebraska, US",2022-04-21 04:20:46,1541,19
"Keya Paha, Nebraska, US",2022-04-21 04:20:46,119,0
"Kimball, Nebraska, US",2022-04-21 04:20:46,770,4
"Knox, Nebraska, US",2022-04-21 04:20:46,1678,12
"Lancaster, Nebraska, US",2022-04-21 04:20:46,78396,293
"Lincoln, Nebraska, US",2022-04-21 04:20:46,8729,110
"Logan, Nebraska, US",2022-04-21 04:20:46,148,0
"Loup, Nebraska, US",2022-04-21 04:20:46,87,0
"Madison, Nebraska, US",2022-04-21 04:20:46,9691,68
"McPherson, Nebraska, US",2022-04-21 04:20:46,74,1
"Merrick, Nebraska, US",2022-04-21 04:20:46,1703,17
"Morrill, Nebraska, US",2022-04-21 04:20:46,1246,20
"Nance, Nebraska, US",2022-04-21 04:20:46,801,12
"Nemaha, Nebraska, US",2022-04-21 04:20:46,1487,20
"Nuckolls, Nebraska, US",2022-04-21 04:20:46,976,13
"Otoe, Nebraska, US",2022-04-21 04:20:46,3346,19
"Pawnee, Nebraska, US",2022-04-21 04:20:46,415,2
"Perkins, Nebraska, US",2022-04-21 04:20:46,532,12
"Phelps, Nebraska, US",2022-04-21 04:20:46,2328,14
"Pierce, Nebraska, US",2022-04-21 04:20:46,1274,21
"Platte, Nebraska, US",2022-04-21 04:20:46,8658,74
"Polk, Nebraska, US",2022-04-21 04:20:46,1223,12
"Red Willow, Nebraska, US",2022-04-21 04:20:46,2332,20
"Richardson, Nebraska, US",2022-04-21 04:20:46,1809,22
"Rock, Nebraska, US",2022-04-21 04:20:46,172,2
"Saline, Nebraska, US",2022-04-21 04:20:46,3805,12
"Sarpy, Nebraska, US",2022-04-21 04:20:46,49818,248
"Saunders, Nebraska, US",2022-04-21 04:20:46,5028,30
"Scotts Bluff, Nebraska, US",2022-04-21 04:20:46,9450,83
"Seward, Nebraska, US",2022-04-21 04:20:46,3376,42
"Sheridan, Nebraska, US",2022-04-21 04:20:46,1001,22
"Sherman, Nebraska, US",2022-04-21 04:20:46,586,4
"Sioux, Nebraska, US",2022-04-21 04:20:46,65,1
"Stanton, Nebraska, US",2022-04-21 04:20:46,747,11
"Thayer, Nebraska, US",2022-04-21 04:20:46,1110,8
"Thomas, Nebraska, US",2022-04-21 04:20:46,97,1
"Thurston, Nebraska, US",2022-04-21 04:20:46,1781,23
"Unassigned, Nebraska, US",2022-04-21 04:20:46,3618,762
"Valley, Nebraska, US",2022-04-21 04:20:46,754,6
"Washington, Nebraska, US",2022-04-21 04:20:46,4551,43
"Wayne, Nebraska, US",2022-04-21 04:20:46,1826,11
"Webster, Nebraska, US",2022-04-21 04:20:46,713,10
"Wheeler, Nebraska, US",2022-04-21 04:20:46,126,2
"York, Nebraska, US",2022-04-21 04:20:46,3943,21
"Carson City, Nevada, US",2022-04-21 04:20:46,14942,217
"Churchill, Nevada, US",2022-04-21 04:20:46,6578,110
"Clark, Nevada, US",2022-04-21 04:20:46,537776,8355
"Douglas, Nevada, US",2022-04-21 04:20:46,7317,92
"Elko, Nevada, US",2022-04-21 04:20:46,11633,138
"Esmeralda, Nevada, US",2022-04-21 04:20:46,109,3
"Eureka, Nevada, US",2022-04-21 04:20:46,165,2
"Humboldt, Nevada, US",2022-04-21 04:20:46,2504,54
"Lander, Nevada, US",2022-04-21 04:20:46,1177,21
"Lincoln, Nevada, US",2022-04-21 04:20:46,546,7
"Lyon, Nevada, US",2022-04-21 04:20:46,10071,175
"Mineral, Nevada, US",2022-04-21 04:20:46,1262,17
"Nye, Nevada, US",2022-04-21 04:20:46,7473,241
"Pershing, Nevada, US",2022-04-21 04:20:46,2129,29
"Storey, Nevada, US",2022-04-21 04:20:46,135,11
"Unassigned, Nevada, US",2021-01-24 23:22:19,0,0
"Washoe, Nevada, US",2022-04-21 04:20:46,104836,1193
"White Pine, Nevada, US",2022-04-21 04:20:46,1697,19
"Belknap, New Hampshire, US",2022-04-21 04:20:46,13680,175
"Carroll, New Hampshire, US",2022-04-21 04:20:46,9464,60
"Cheshire, New Hampshire, US",2022-04-21 04:20:46,15064,111
"Coos, New Hampshire, US",2022-04-21 04:20:46,6982,113
"Grafton, New Hampshire, US",2022-04-21 04:20:46,18122,66
"Hillsborough, New Hampshire, US",2022-04-21 04:20:46,98395,908
"Merrimack, New Hampshire, US",2022-04-21 04:20:46,32433,229
"Rockingham, New Hampshire, US",2022-04-21 04:20:46,67756,535
"Strafford, New Hampshire, US",2022-04-21 04:20:46,29615,205
"Sullivan, New Hampshire, US",2022-04-21 04:20:46,9358,68
"Unassigned, New Hampshire, US",2022-04-21 04:20:46,5855,2
"Atlantic, New Jersey, US",2022-04-21 04:20:46,68840,989
"Bergen, New Jersey, US",2022-04-21 04:20:46,228342,3436
"Burlington, New Jersey, US",2022-04-21 04:20:46,103377,1199
"Camden, New Jersey, US",2022-04-21 04:20:46,126697,1800
"Cape May, New Jersey, US",2022-04-21 04:20:46,22047,301
"Cumberland, New Jersey, US",2022-04-21 04:20:46,39644,599
"Essex, New Jersey, US",2022-04-21 04:20:46,215359,3600
"Gloucester, New Jersey, US",2022-04-21 04:20:46,70175,960
"Hudson, New Jersey, US",2022-04-21 04:20:46,173710,2722
"Hunterdon, New Jersey, US",2022-04-21 04:20:46,24980,274
"Mercer, New Jersey, US",2022-04-21 04:20:46,77303,1255
"Middlesex, New Jersey, US",2022-04-21 04:20:46,196101,2866
"Monmouth, New Jersey, US",2022-04-21 04:20:46,166476,2168
"Morris, New Jersey, US",2022-04-21 04:20:46,120710,1534
"Ocean, New Jersey, US",2022-04-21 04:20:46,163655,2931
"Passaic, New Jersey, US",2022-04-21 04:20:46,146014,2335
"Salem, New Jersey, US",2022-04-21 04:20:46,14384,246
"Somerset, New Jersey, US",2022-04-21 04:20:46,68962,972
"Sussex, New Jersey, US",2022-04-21 04:20:46,34318,473
"Unassigned, New Jersey, US",2022-04-21 04:20:46,3324,0
"Union, New Jersey, US",2022-04-21 04:20:46,146496,2355
"Warren, New Jersey, US",2022-04-21 04:20:46,24120,341
"Bernalillo, New Mexico, US",2022-04-21 04:20:46,147434,1817
"Catron, New Mexico, US",2022-04-21 04:20:46,421,13
"Chaves, New Mexico, US",2022-04-21 04:20:46,21353,323
"Cibola, New Mexico, US",2022-04-21 04:20:46,7046,185
"Colfax, New Mexico, US",2022-04-21 04:20:46,2426,64
"Curry, New Mexico, US",2022-04-21 04:20:46,12660,189
"De Baca, New Mexico, US",2022-04-21 04:20:46,572,5
"Dona Ana, New Mexico, US",2022-04-21 04:20:46,63099,751
"Eddy, New Mexico, US",2022-04-21 04:20:46,17017,277
"Grant, New Mexico, US",2022-04-21 04:20:46,6674,87
"Guadalupe, New Mexico, US",2022-04-21 04:20:46,1105,17
"Harding, New Mexico, US",2022-04-21 04:20:46,83,4
"Hidalgo, New Mexico, US",2022-04-21 04:20:46,1100,14
"Lea, New Mexico, US",2022-04-21 04:20:46,19216,331
"Lincoln, New Mexico, US",2022-04-21 04:20:46,5251,66
"Los Alamos, New Mexico, US",2022-04-21 04:20:46,2774,16
"Luna, New Mexico, US",2022-04-21 04:20:46,6716,126
"McKinley, New Mexico, US",2022-04-21 04:20:46,25896,587
"Mora, New Mexico, US",2022-04-21 04:20:46,764,17
"Otero, New Mexico, US",2022-04-21 04:20:46,13394,185
"Quay, New Mexico, US",2022-04-21 04:20:46,2002,51
"Rio Arriba, New Mexico, US",2022-04-21 04:20:46,9808,132
"Roosevelt, New Mexico, US",2022-04-21 04:20:46,5002,92
"San Juan, New Mexico, US",2022-04-21 04:20:46,40765,744
"San Miguel, New Mexico, US",2022-04-21 04:20:46,5869,58
"Sandoval, New Mexico, US",2022-04-21 04:20:46,33633,424
"Santa Fe, New Mexico, US",2022-04-21 04:20:46,28537,273
"Sierra, New Mexico, US",2022-04-21 04:20:46,2041,70
"Socorro, New Mexico, US",2022-04-21 04:20:46,3798,87
"Taos, New Mexico, US",2022-04-21 04:20:46,5340,90
"Torrance, New Mexico, US",2022-04-21 04:20:46,2688,54
"Unassigned, New Mexico, US",2022-04-21 04:20:46,6725,0
"Union, New Mexico, US",2022-04-21 04:20:46,784,16
"Valencia, New Mexico, US",2022-04-21 04:20:46,18598,269
"Albany, New York, US",2022-04-21 04:20:46,60247,515
"Allegany, New York, US",2022-04-21 04:20:46,9004,154
"Bronx, New York, US",2022-04-21 04:20:46,410386,7732
"Broome, New York, US",2022-04-21 04:20:46,46655,515
"Cattaraugus, New York, US",2022-04-21 04:20:46,15586,221
"Cayuga, New York, US",2022-04-21 04:20:46,16820,149
"Chautauqua, New York, US",2022-04-21 04:20:46,23694,300
"Chemung, New York, US",2022-04-21 04:20:46,21676,231
"Chenango, New York, US",2022-04-21 04:20:46,9483,120
"Clinton, New York, US",2022-04-21 04:20:46,17173,87
"Columbia, New York, US",2022-04-21 04:20:46,10236,140
"Cortland, New York, US",2022-04-21 04:20:46,10946,117
"Delaware, New York, US",2022-04-21 04:20:46,7950,70
"Dutchess, New York, US",2022-04-21 04:20:46,64773,656
"Erie, New York, US",2022-04-21 04:20:46,213525,2619
"Essex, New York, US",2022-04-21 04:20:46,5829,59
"Franklin, New York, US",2022-04-21 04:20:46,9673,45
"Fulton, New York, US",2022-04-21 04:20:46,12935,169
"Genesee, New York, US",2022-04-21 04:20:46,13824,185
"Greene, New York, US",2022-04-21 04:20:46,8764,125
"Hamilton, New York, US",2022-04-21 04:20:46,888,5
"Herkimer, New York, US",2022-04-21 04:20:46,14223,190
"Jefferson, New York, US",2022-04-21 04:20:46,20441,137
"Kings, New York, US",2022-04-21 04:20:46,707363,12808
"Lewis, New York, US",2022-04-21 04:20:46,6219,49
"Livingston, New York, US",2022-04-21 04:20:46,11817,116
"Madison, New York, US",2022-04-21 04:20:46,13687,126
"Monroe, New York, US",2022-04-21 04:20:46,155908,1559
"Montgomery, New York, US",2022-04-21 04:20:46,12060,203
"Nassau, New York, US",2022-04-21 04:20:46,410511,3830
"New York, New York, US",2022-04-21 04:20:46,427186,5445
"Niagara, New York, US",2022-04-21 04:20:46,48637,573
"Oneida, New York, US",2022-04-21 04:20:46,55307,786
"Onondaga, New York, US",2022-04-21 04:20:46,116954,1048
"Ontario, New York, US",2022-04-21 04:20:46,20547,176
"Orange, New York, US",2022-04-21 04:20:46,111806,1151
"Orleans, New York, US",2022-04-21 04:20:46,8733,113
"Oswego, New York, US",2022-04-21 04:20:46,27550,188
"Otsego, New York, US",2022-04-21 04:20:46,10162,88
"Out of NY, New York, US",2022-04-21 04:20:46,0,460
"Putnam, New York, US",2022-04-21 04:20:46,24027,122
"Queens, New York, US",2022-04-21 04:20:46,648530,11855
"Rensselaer, New York, US",2022-04-21 04:20:46,32105,249
"Richmond, New York, US",2022-04-21 04:20:46,167841,2318
"Rockland, New York, US",2022-04-21 04:20:46,93544,892
"Saratoga, New York, US",2022-04-21 04:20:46,47135,329
"Schenectady, New York, US",2022-04-21 04:20:46,33535,298
"Schoharie, New York, US",2022-04-21 04:20:46,5100,36
"Schuyler, New York, US",2022-04-21 04:20:46,3595,25
"Seneca, New York, US",2022-04-21 04:20:46,6146,91
"St. Lawrence, New York, US",2022-04-21 04:20:46,21767,186
"Steuben, New York, US",2022-04-21 04:20:46,20241,249
"Suffolk, New York, US",2022-04-21 04:20:46,431734,4374
"Sullivan, New York, US",2022-04-21 04:20:46,18641,129
"Tioga, New York, US",2022-04-21 04:20:46,11054,82
"Tompkins, New York, US",2022-04-21 04:20:46,19626,84
"Ulster, New York, US",2022-04-21 04:20:46,32371,363
"Unassigned, New York, US",2022-04-21 04:20:46,573,1
"Warren, New York, US",2022-04-21 04:20:46,13915,127
"Washington, New York, US",2022-04-21 04:20:46,12231,113
"Wayne, New York, US",2022-04-21 04:20:46,17664,173
"Westchester, New York, US",2022-04-21 04:20:46,255611,2709
"Wyoming, New York, US",2022-04-21 04:20:46,8371,82
"Yates, New York, US",2022-04-21 04:20:46,3487,39
"Alamance, North Carolina, US",2022-04-21 04:20:46,46943,472
"Alexander, North Carolina, US",2022-04-21 04:20:46,10419,133
"Alleghany, North Carolina, US",2022-04-21 04:20:46,2953,12
"Anson, North Carolina, US",2022-04-21 04:20:46,6548,96
"Ashe, North Carolina, US",2022-04-21 04:20:46,6394,73
"Avery, North Carolina, US",2022-04-21 04:20:46,4573,43
"Beaufort, North Carolina, US",2022-04-21 04:20:46,12569,161
"Bertie, North Carolina, US",2022-04-21 04:20:46,4242,67
"Bladen, North Carolina, US",2022-04-21 04:20:46,9322,121
"Brunswick, North Carolina, US",2022-04-21 04:20:46,29974,309
"Buncombe, North Carolina, US",2022-04-21 04:20:46,52680,555
"Burke, North Carolina, US",2022-04-21 04:20:46,25112,316
"Cabarrus, North Carolina, US",2022-04-21 04:20:46,55780,470
"Caldwell, North Carolina, US",2022-04-21 04:20:46,22230,300
"Camden, North Carolina, US",2022-04-21 04:20:46,1760,9
"Carteret, North Carolina, US",2022-04-21 04:20:46,14141,117
"Caswell, North Carolina, US",2022-04-21 04:20:46,5288,43
"Catawba, North Carolina, US",2022-04-21 04:20:46,47636,567
"Chatham, North Carolina, US",2022-04-21 04:20:46,12911,109
"Cherokee, North Carolina, US",2022-04-21 04:20:46,7093,117
"Chowan, North Carolina, US",2022-04-21 04:20:46,4136,56
"Clay, North Carolina, US",2022-04-21 04:20:46,2622,40
"Cleveland, North Carolina, US",2022-04-21 04:20:46,29574,364
"Columbus, North Carolina, US",2022-04-21 04:20:46,15925,266
"Craven, North Carolina, US",2022-04-21 04:20:46,24325,195
"Cumberland, North Carolina, US",2022-04-21 04:20:46,85734,562
"Currituck, North Carolina, US",2022-04-21 04:20:46,5000,32
"Dare, North Carolina, US",2022-04-21 04:20:46,7406,23
"Davidson, North Carolina, US",2022-04-21 04:20:46,43136,395
"Davie, North Carolina, US",2022-04-21 04:20:46,11163,93
"Duplin, North Carolina, US",2022-04-21 04:20:46,16839,242
"Durham, North Carolina, US",2022-04-21 04:20:46,72113,300
"Edgecombe, North Carolina, US",2022-04-21 04:20:46,13537,141
"Forsyth, North Carolina, US",2022-04-21 04:20:46,92565,793
"Franklin, North Carolina, US",2022-04-21 04:20:46,20412,67
"Gaston, North Carolina, US",2022-04-21 04:20:46,65318,800
"Gates, North Carolina, US",2022-04-21 04:20:46,1902,19
"Graham, North Carolina, US",2022-04-21 04:20:46,2276,30
"Granville, North Carolina, US",2022-04-21 04:20:46,14313,111
"Greene, North Carolina, US",2022-04-21 04:20:46,5800,61
"Guilford, North Carolina, US",2022-04-21 04:20:46,118055,1163
"Halifax, North Carolina, US",2022-04-21 04:20:46,13928,184
"Harnett, North Carolina, US",2022-04-21 04:20:46,33191,328
"Haywood, North Carolina, US",2022-04-21 04:20:46,12972,204
"Henderson, North Carolina, US",2022-04-21 04:20:46,25006,296
"Hertford, North Carolina, US",2022-04-21 04:20:46,4751,81
"Hoke, North Carolina, US",2022-04-21 04:20:46,14808,104
"Hyde, North Carolina, US",2022-04-21 04:20:46,1313,13
"Iredell, North Carolina, US",2022-04-21 04:20:46,48485,445
"Jackson, North Carolina, US",2022-04-21 04:20:46,9423,86
"Johnston, North Carolina, US",2022-04-21 04:20:46,59537,439
"Jones, North Carolina, US",2022-04-21 04:20:46,2216,38
"Lee, North Carolina, US",2022-04-21 04:20:46,15965,146
"Lenoir, North Carolina, US",2022-04-21 04:20:46,15759,208
"Lincoln, North Carolina, US",2022-04-21 04:20:46,24334,158
"Macon, North Carolina, US",2022-04-21 04:20:46,7894,117
"Madison, North Carolina, US",2022-04-21 04:20:46,5111,80
"Martin, North Carolina, US",2022-04-21 04:20:46,6073,89
"McDowell, North Carolina, US",2022-04-21 04:20:46,13698,169
"Mecklenburg, North Carolina, US",2022-04-21 04:20:46,279636,1560
"Mitchell, North Carolina, US",2022-04-21 04:20:46,3435,34
"Montgomery, North Carolina, US",2022-04-21 04:20:46,7273,126
"Moore, North Carolina, US",2022-04-21 04:20:46,24254,318
"Nash, North Carolina, US",2022-04-21 04:20:46,26577,299
"New Hanover, North Carolina, US",2022-04-21 04:20:46,50729,388
"Northampton, North Carolina, US",2022-04-21 04:20:46,4321,82
"Onslow, North Carolina, US",2022-04-21 04:20:46,51899,375
"Orange, North Carolina, US",2022-04-21 04:20:46,27057,125
"Pamlico, North Carolina, US",2022-04-21 04:20:46,2602,27
"Pasquotank, North Carolina, US",2022-04-21 04:20:46,8505,111
"Pender, North Carolina, US",2022-04-21 04:20:46,15303,120
"Perquimans, North Carolina, US",2022-04-21 04:20:46,2753,18
"Person, North Carolina, US",2022-04-21 04:20:46,9316,104
"Pitt, North Carolina, US",2022-04-21 04:20:46,52353,175
"Polk, North Carolina, US",2022-04-21 04:20:46,3899,56
"Randolph, North Carolina, US",2022-04-21 04:20:46,35555,404
"Richmond, North Carolina, US",2022-04-21 04:20:46,12800,185
"Robeson, North Carolina, US",2022-04-21 04:20:46,40429,523
"Rockingham, North Carolina, US",2022-04-21 04:20:46,22008,268
"Rowan, North Carolina, US",2022-04-21 04:20:46,41211,567
"Rutherford, North Carolina, US",2022-04-21 04:20:46,17477,397
"Sampson, North Carolina, US",2022-04-21 04:20:46,18794,170
"Scotland, North Carolina, US",2022-04-21 04:20:46,10021,126
"Stanly, North Carolina, US",2022-04-21 04:20:46,19365,249
"Stokes, North Carolina, US",2022-04-21 04:20:46,11209,173
"Surry, North Carolina, US",2022-04-21 04:20:46,21049,331
"Swain, North Carolina, US",2022-04-21 04:20:46,3530,39
"Transylvania, North Carolina, US",2022-04-21 04:20:46,6141,72
"Tyrrell, North Carolina, US",2022-04-21 04:20:46,977,8
"Unassigned, North Carolina, US",2022-04-21 04:20:46,1,0
"Union, North Carolina, US",2022-04-21 04:20:46,61794,480
"Vance, North Carolina, US",2022-04-21 04:20:46,11853,113
"Wake, North Carolina, US",2022-04-21 04:20:46,291893,1052
"Warren, North Carolina, US",2022-04-21 04:20:46,4322,39
"Washington, North Carolina, US",2022-04-21 04:20:46,3016,50
"Watauga, North Carolina, US",2022-04-21 04:20:46,12552,58
"Wayne, North Carolina, US",2022-04-21 04:20:46,31229,387
"Wilkes, North Carolina, US",2022-04-21 04:20:46,17528,258
"Wilson, North Carolina, US",2022-04-21 04:20:46,21707,303
"Yadkin, North Carolina, US",2022-04-21 04:20:46,10863,114
"Yancey, North Carolina, US",2022-04-21 04:20:46,5231,51
"Adams, North Dakota, US",2022-04-21 04:20:46,598,10
"Barnes, North Dakota, US",2022-04-21 04:20:46,2975,47
"Benson, North Dakota, US",2022-04-21 04:20:46,1970,23
"Billings, North Dakota, US",2022-04-21 04:20:46,140,1
"Bottineau, North Dakota, US",2022-04-21 04:20:46,1587,26
"Bowman, North Dakota, US",2022-04-21 04:20:46,828,9
"Burke, North Dakota, US",2022-04-21 04:20:46,432,3
"Burleigh, North Dakota, US",2022-04-21 04:20:46,34930,303
"Cass, North Dakota, US",2022-04-21 04:20:46,59055,333
"Cavalier, North Dakota, US",2022-04-21 04:20:46,819,7
"Dickey, North Dakota, US",2022-04-21 04:20:46,1486,39
"Divide, North Dakota, US",2022-04-21 04:20:46,457,4
"Dunn, North Dakota, US",2022-04-21 04:20:46,1038,8
"Eddy, North Dakota, US",2022-04-21 04:20:46,761,6
"Emmons, North Dakota, US",2022-04-21 04:20:46,727,18
"Foster, North Dakota, US",2022-04-21 04:20:46,985,23
"Golden Valley, North Dakota, US",2022-04-21 04:20:46,475,4
"Grand Forks, North Dakota, US",2022-04-21 04:20:46,22162,125
"Grant, North Dakota, US",2022-04-21 04:20:46,452,11
"Griggs, North Dakota, US",2022-04-21 04:20:46,571,2
"Hettinger, North Dakota, US",2022-04-21 04:20:46,827,8
"Kidder, North Dakota, US",2022-04-21 04:20:46,506,13
"LaMoure, North Dakota, US",2022-04-21 04:20:46,1005,20
"Logan, North Dakota, US",2022-04-21 04:20:46,435,12
"McHenry, North Dakota, US",2022-04-21 04:20:46,1308,31
"McIntosh, North Dakota, US",2022-04-21 04:20:46,686,9
"McKenzie, North Dakota, US",2022-04-21 04:20:46,3262,25
"McLean, North Dakota, US",2022-04-21 04:20:46,2724,49
"Mercer, North Dakota, US",2022-04-21 04:20:46,2569,24
"Morton, North Dakota, US",2022-04-21 04:20:46,11225,142
"Mountrail, North Dakota, US",2022-04-21 04:20:46,3247,37
"Nelson, North Dakota, US",2022-04-21 04:20:46,761,18
"Oliver, North Dakota, US",2022-04-21 04:20:46,329,5
"Pembina, North Dakota, US",2022-04-21 04:20:46,1973,16
"Pierce, North Dakota, US",2022-04-21 04:20:46,1059,32
"Ramsey, North Dakota, US",2022-04-21 04:20:46,3618,57
"Ransom, North Dakota, US",2022-04-21 04:20:46,1497,28
"Renville, North Dakota, US",2022-04-21 04:20:46,549,15
"Richland, North Dakota, US",2022-04-21 04:20:46,4071,23
"Rolette, North Dakota, US",2022-04-21 04:20:46,6037,43
"Sargent, North Dakota, US",2022-04-21 04:20:46,1011,9
"Sheridan, North Dakota, US",2022-04-21 04:20:46,297,7
"Sioux, North Dakota, US",2022-04-21 04:20:46,1340,19
"Slope, North Dakota, US",2022-04-21 04:20:46,63,0
"Stark, North Dakota, US",2022-04-21 04:20:46,11642,86
"Steele, North Dakota, US",2022-04-21 04:20:46,381,2
"Stutsman, North Dakota, US",2022-04-21 04:20:46,7065,97
"Towner, North Dakota, US",2022-04-21 04:20:46,634,12
"Traill, North Dakota, US",2022-04-21 04:20:46,2190,26
"Unassigned, North Dakota, US",2022-04-21 04:20:46,147,25
"Walsh, North Dakota, US",2022-04-21 04:20:46,3354,34
"Ward, North Dakota, US",2022-04-21 04:20:46,20784,251
"Wells, North Dakota, US",2022-04-21 04:20:46,1013,12
"Williams, North Dakota, US",2022-04-21 04:20:46,10472,68
"Northern Mariana Islands, US",2022-04-21 04:20:46,11221,34
"Adams, Ohio, US",2022-04-21 04:20:46,6971,147
"Allen, Ohio, US",2022-04-21 04:20:46,27449,477
"Ashland, Ohio, US",2022-04-21 04:20:46,11967,217
"Ashtabula, Ohio, US",2022-04-21 04:20:46,19872,425
"Athens, Ohio, US",2022-04-21 04:20:46,14537,141
"Auglaize, Ohio, US",2022-04-21 04:20:46,11577,189
"Belmont, Ohio, US",2022-04-21 04:20:46,15688,305
"Brown, Ohio, US",2022-04-21 04:20:46,11183,178
"Butler, Ohio, US",2022-04-21 04:20:46,92921,1145
"Carroll, Ohio, US",2022-04-21 04:20:46,5254,126
"Champaign, Ohio, US",2022-04-21 04:20:46,8728,145
"Clark, Ohio, US",2022-04-21 04:20:46,34957,581
"Clermont, Ohio, US",2022-04-21 04:20:46,51337,553
"Clinton, Ohio, US",2022-04-21 04:20:46,10315,167
"Columbiana, Ohio, US",2022-04-21 04:20:46,24387,484
"Coshocton, Ohio, US",2022-04-21 04:20:46,7959,158
"Crawford, Ohio, US",2022-04-21 04:20:46,11181,214
